"ID_RSU";"LCZ_PRIMARY";"LCZ_UNIQUENESS_VALUE";"ID_RSU.1";"LCZ_PRIMARY.1";"LCZ_UNIQUENESS_VALUE.1";"area";"agree";"location"
736;"Bare rock paved";NA;268;"Sparsely Built";1;17.9383336511673;FALSE;"Redon"
799;"Dense trees";NA;268;"Sparsely Built";1;13.840044783763;FALSE;"Redon"
715;"Dense trees";NA;268;"Sparsely Built";1;20587.1836952452;FALSE;"Redon"
551;"Low plants";NA;268;"Sparsely Built";1;41.2027316699387;FALSE;"Redon"
670;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;15.0741139331367;TRUE;"Redon"
714;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;6.9190560101415;TRUE;"Redon"
732;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;34171.4666507835;TRUE;"Redon"
1049;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;3.54049387406576;TRUE;"Redon"
1051;"Sparsely Built";1;270;"Sparsely Built";0.942512886999642;35.4415002985625;TRUE;"Redon"
902;"Scattered trees";NA;270;"Sparsely Built";0.942512886999642;99.7925309903512;FALSE;"Redon"
957;"Low plants";NA;270;"Sparsely Built";0.942512886999642;7.22330844431417;FALSE;"Redon"
962;"Low plants";NA;270;"Sparsely Built";0.942512886999642;1028.47894899946;FALSE;"Redon"
975;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;597.729799993613;FALSE;"Redon"
980;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;595.511061421435;FALSE;"Redon"
992;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;651.441407933889;FALSE;"Redon"
1020;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;3967.18535410706;FALSE;"Redon"
1035;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;112.658205306579;FALSE;"Redon"
742;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;2894.10239784984;FALSE;"Redon"
768;"Dense trees";NA;270;"Sparsely Built";0.942512886999642;5150.89467575069;FALSE;"Redon"
993;"Low plants";NA;270;"Sparsely Built";0.942512886999642;1.32664412679151;FALSE;"Redon"
822;"Bare rock paved";NA;270;"Sparsely Built";0.942512886999642;37.424418151204;FALSE;"Redon"
919;"Low plants";NA;270;"Sparsely Built";0.942512886999642;1.28898000111803;FALSE;"Redon"
1097;"Scattered trees";NA;270;"Sparsely Built";0.942512886999642;1.42145640746458;FALSE;"Redon"
